site,ido,keido,train,hour,minute,rinji
2,35.65929747,136.0950707,up3,7,26,
3,35.68497762,136.1070751,up3,7,27,
4,35.70317626,136.1146778,up3,7,28,
5,35.76586476,136.1402872,up3,7,31,
6,35.81812155,136.1610947,up3,7,33,
7,35.84958885,136.1775007,up3,7,34,
8,35.86416602,136.1882852,up3,7,35,
9,35.88516998,136.195938,up3,7,36,
10,35.89558136,136.1990239,up3,7,36,
11,35.90843921,136.20189,up3,7,36,
12,35.9223765,136.2070656,up3,7,37,
13,35.93421603,136.2145703,up3,7,38,
14,35.94846303,136.2176757,up3,7,38,
15,35.95411921,136.2170287,up3,7,38,
16,35.9687815,136.215476,up3,7,39,
17,36.00602189,136.2232084,up3,7,40,
18,36.01643618,136.2235517,up3,7,41,
19,36.03156916,136.2189168,up3,7,41,
20,36.04413021,136.2178633,up3,7,42,
21,36.05494258,136.2181561,up3,7,42,
22,36.06046657,136.2220607,up3,7,42,
23,36.06215635,136.2235144,up3,7,44,
24,36.06622689,136.2287961,up3,7,44,
25,36.07190789,136.2329936,up3,7,44,
26,36.08208533,136.2370934,up3,7,44,
27,36.09186705,136.244024,up3,7,45,
28,36.10259398,136.2450978,up3,7,45,
29,36.10961302,136.2446097,up3,7,45,
30,36.11978558,136.2442193,up3,7,46,
31,36.12554155,136.2450002,up3,7,46,
32,36.1353967,136.2489048,up3,7,46,
33,36.15037415,136.2528094,up3,7,47,
34,36.16314214,136.250369,up3,7,47,
35,36.17858705,136.2451954,up3,7,48,
36,36.1894597,136.2416813,up3,7,48,
37,36.20513572,136.2361172,up3,7,49,
38,36.21466584,136.2348483,up3,7,49,
39,36.22513975,136.235922,up3,7,49,
40,36.25497877,136.252907,up3,7,50,
41,36.2996766,136.3170399,up3,7,53,
42,36.31713957,136.3385152,up3,7,54,
43,36.32083619,136.3508146,up3,7,54,
44,36.32382481,136.3657497,up3,7,54,
45,36.32421804,136.3843941,up3,7,55,
46,36.32799296,136.4002077,up3,7,55,
47,36.33860895,136.4188521,up3,7,56,
48,36.35228964,136.4327134,up3,7,56,
49,36.37147,136.4419868,up3,7,57,
50,36.38349462,136.4493079,up3,7,58,
51,36.39944599,136.4526268,up3,7,58,
52,36.40281336,136.4527486,up3,7,58,
53,36.41610106,136.4543839,up3,7,59,
54,36.42968959,136.4625835,up3,7,59,
55,36.44429656,136.4800566,up3,8,0,
56,36.46643737,136.493625,up3,8,1,
57,36.4834705,136.5069983,up3,8,1,
58,36.50842473,136.5352089,up3,8,3,
59,36.5253142,136.5629901,up3,8,4,
60,36.53535544,136.5850922,up3,8,4,
61,36.55283912,136.6205407,up3,8,5,
62,36.56697342,136.6395826,up3,8,6,
63,36.57823804,136.6475734,up3,8,7,
1,35.64539102,136.0768759,up4,7,32,1
2,35.65929747,136.0950707,up4,7,32,1
3,35.68497762,136.1070751,up4,7,33,1
4,35.70317626,136.1146778,up4,7,34,1
5,35.76586476,136.1402872,up4,7,36,1
6,35.81812155,136.1610947,up4,7,38,1
7,35.84958885,136.1775007,up4,7,40,1
8,35.86416602,136.1882852,up4,7,40,1
9,35.88516998,136.195938,up4,7,41,1
10,35.89558136,136.1990239,up4,7,41,1
11,35.90843921,136.20189,up4,7,42,1
12,35.9223765,136.2070656,up4,7,42,1
13,35.93421603,136.2145703,up4,7,43,1
14,35.94846303,136.2176757,up4,7,43,1
15,35.95411921,136.2170287,up4,7,44,1
16,35.9687815,136.215476,up4,7,44,1
17,36.00602189,136.2232084,up4,7,45,1
18,36.01643618,136.2235517,up4,7,46,1
19,36.03156916,136.2189168,up4,7,46,1
20,36.04413021,136.2178633,up4,7,47,1
21,36.05494258,136.2181561,up4,7,47,1
22,36.06046657,136.2220607,up4,7,47,1
23,36.06215635,136.2235144,up4,7,49,1
24,36.06622689,136.2287961,up4,7,49,1
25,36.07190789,136.2329936,up4,7,49,1
26,36.08208533,136.2370934,up4,7,49,1
27,36.09186705,136.244024,up4,7,50,1
28,36.10259398,136.2450978,up4,7,50,1
29,36.10961302,136.2446097,up4,7,50,1
30,36.11978558,136.2442193,up4,7,51,1
31,36.12554155,136.2450002,up4,7,51,1
32,36.1353967,136.2489048,up4,7,51,1
33,36.15037415,136.2528094,up4,7,52,1
34,36.16314214,136.250369,up4,7,52,1
35,36.17858705,136.2451954,up4,7,53,1
36,36.1894597,136.2416813,up4,7,53,1
37,36.20513572,136.2361172,up4,7,54,1
38,36.21466584,136.2348483,up4,7,54,1
39,36.22513975,136.235922,up4,7,55,1
40,36.25497877,136.252907,up4,7,56,1
41,36.2996766,136.3170399,up4,7,58,1
42,36.31713957,136.3385152,up4,7,59,1
43,36.32083619,136.3508146,up4,7,59,1
44,36.32382481,136.3657497,up4,8,0,1
45,36.32421804,136.3843941,up4,8,0,1
46,36.32799296,136.4002077,up4,8,1,1
47,36.33860895,136.4188521,up4,8,1,1
48,36.35228964,136.4327134,up4,8,2,1
49,36.37147,136.4419868,up4,8,3,1
50,36.38349462,136.4493079,up4,8,3,1
51,36.39944599,136.4526268,up4,8,4,1
52,36.40281336,136.4527486,up4,8,4,1
53,36.41610106,136.4543839,up4,8,4,1
54,36.42968959,136.4625835,up4,8,5,1
55,36.44429656,136.4800566,up4,8,6,1
56,36.46643737,136.493625,up4,8,7,1
57,36.4834705,136.5069983,up4,8,7,1
58,36.50842473,136.5352089,up4,8,8,1
59,36.5253142,136.5629901,up4,8,9,1
60,36.53535544,136.5850922,up4,8,10,1
61,36.55283912,136.6205407,up4,8,11,1
62,36.56697342,136.6395826,up4,8,12,1
63,36.57823804,136.6475734,up4,8,13,1
1,35.64539102,136.0768759,up5,7,40,
2,35.65929747,136.0950707,up5,7,40,
3,35.68497762,136.1070751,up5,7,42,
4,35.70317626,136.1146778,up5,7,42,
5,35.76586476,136.1402872,up5,7,45,
6,35.81812155,136.1610947,up5,7,48,
7,35.84958885,136.1775007,up5,7,49,
8,35.86416602,136.1882852,up5,7,50,
9,35.88516998,136.195938,up5,7,51,
10,35.89558136,136.1990239,up5,7,53,
11,35.90843921,136.20189,up5,7,53,
12,35.9223765,136.2070656,up5,7,54,
13,35.93421603,136.2145703,up5,7,54,
14,35.94846303,136.2176757,up5,7,55,
15,35.95411921,136.2170287,up5,7,55,
16,35.9687815,136.215476,up5,7,56,
17,36.00602189,136.2232084,up5,7,58,
18,36.01643618,136.2235517,up5,7,58,
19,36.03156916,136.2189168,up5,7,59,
20,36.04413021,136.2178633,up5,8,0,
21,36.05494258,136.2181561,up5,8,0,
22,36.06046657,136.2220607,up5,8,0,
23,36.06215635,136.2235144,up5,8,2,
24,36.06622689,136.2287961,up5,8,2,
25,36.07190789,136.2329936,up5,8,2,
26,36.08208533,136.2370934,up5,8,3,
27,36.09186705,136.244024,up5,8,3,
28,36.10259398,136.2450978,up5,8,3,
29,36.10961302,136.2446097,up5,8,4,
30,36.11978558,136.2442193,up5,8,4,
31,36.12554155,136.2450002,up5,8,4,
32,36.1353967,136.2489048,up5,8,5,
33,36.15037415,136.2528094,up5,8,6,
34,36.16314214,136.250369,up5,8,6,
35,36.17858705,136.2451954,up5,8,7,
36,36.1894597,136.2416813,up5,8,7,
37,36.20513572,136.2361172,up5,8,8,
38,36.21466584,136.2348483,up5,8,10,
39,36.22513975,136.235922,up5,8,10,
40,36.25497877,136.252907,up5,8,12,
41,36.2996766,136.3170399,up5,8,16,
42,36.31713957,136.3385152,up5,8,17,
43,36.32083619,136.3508146,up5,8,19,
44,36.32382481,136.3657497,up5,8,19,
45,36.32421804,136.3843941,up5,8,20,
46,36.32799296,136.4002077,up5,8,20,
47,36.33860895,136.4188521,up5,8,21,
48,36.35228964,136.4327134,up5,8,22,
49,36.37147,136.4419868,up5,8,23,
50,36.38349462,136.4493079,up5,8,24,
51,36.39944599,136.4526268,up5,8,24,
52,36.40281336,136.4527486,up5,8,26,
53,36.41610106,136.4543839,up5,8,26,
54,36.42968959,136.4625835,up5,8,27,
55,36.44429656,136.4800566,up5,8,28,
56,36.46643737,136.493625,up5,8,29,
57,36.4834705,136.5069983,up5,8,30,
58,36.50842473,136.5352089,up5,8,32,
59,36.5253142,136.5629901,up5,8,33,
60,36.53535544,136.5850922,up5,8,34,
61,36.55283912,136.6205407,up5,8,36,
62,36.56697342,136.6395826,up5,8,37,
63,36.57823804,136.6475734,up5,8,38,
1,35.64539102,136.0768759,up6,8,6,
2,35.65929747,136.0950707,up6,8,6,
3,35.68497762,136.1070751,up6,8,7,
4,35.70317626,136.1146778,up6,8,8,
5,35.76586476,136.1402872,up6,8,11,
6,35.81812155,136.1610947,up6,8,13,
7,35.84958885,136.1775007,up6,8,14,
8,35.86416602,136.1882852,up6,8,15,
9,35.88516998,136.195938,up6,8,16,
10,35.89558136,136.1990239,up6,8,16,
11,35.90843921,136.20189,up6,8,16,
12,35.9223765,136.2070656,up6,8,17,
13,35.93421603,136.2145703,up6,8,18,
14,35.94846303,136.2176757,up6,8,18,
15,35.95411921,136.2170287,up6,8,18,
16,35.9687815,136.215476,up6,8,19,
17,36.00602189,136.2232084,up6,8,20,
18,36.01643618,136.2235517,up6,8,21,
19,36.03156916,136.2189168,up6,8,21,
20,36.04413021,136.2178633,up6,8,22,
21,36.05494258,136.2181561,up6,8,22,
22,36.06046657,136.2220607,up6,8,22,
23,36.06215635,136.2235144,up6,8,24,
24,36.06622689,136.2287961,up6,8,24,
25,36.07190789,136.2329936,up6,8,24,
26,36.08208533,136.2370934,up6,8,24,
27,36.09186705,136.244024,up6,8,25,
28,36.10259398,136.2450978,up6,8,25,
29,36.10961302,136.2446097,up6,8,25,
30,36.11978558,136.2442193,up6,8,26,
31,36.12554155,136.2450002,up6,8,26,
32,36.1353967,136.2489048,up6,8,26,
33,36.15037415,136.2528094,up6,8,27,
34,36.16314214,136.250369,up6,8,27,
35,36.17858705,136.2451954,up6,8,28,
36,36.1894597,136.2416813,up6,8,28,
37,36.20513572,136.2361172,up6,8,29,
38,36.21466584,136.2348483,up6,8,29,
39,36.22513975,136.235922,up6,8,30,
40,36.25497877,136.252907,up6,8,31,
41,36.2996766,136.3170399,up6,8,33,
42,36.31713957,136.3385152,up6,8,34,
43,36.32083619,136.3508146,up6,8,34,
44,36.32382481,136.3657497,up6,8,35,
45,36.32421804,136.3843941,up6,8,35,
46,36.32799296,136.4002077,up6,8,36,
47,36.33860895,136.4188521,up6,8,36,
48,36.35228964,136.4327134,up6,8,37,
49,36.37147,136.4419868,up6,8,38,
50,36.38349462,136.4493079,up6,8,38,
51,36.39944599,136.4526268,up6,8,39,
52,36.40281336,136.4527486,up6,8,39,
53,36.41610106,136.4543839,up6,8,39,
54,36.42968959,136.4625835,up6,8,40,
55,36.44429656,136.4800566,up6,8,41,
56,36.46643737,136.493625,up6,8,42,
57,36.4834705,136.5069983,up6,8,42,
58,36.50842473,136.5352089,up6,8,43,
59,36.5253142,136.5629901,up6,8,44,
60,36.53535544,136.5850922,up6,8,45,
61,36.55283912,136.6205407,up6,8,46,
62,36.56697342,136.6395826,up6,8,47,
63,36.57823804,136.6475734,up6,8,48,
1,35.64539102,136.0768759,up7,8,15,
2,35.65929747,136.0950707,up7,8,15,
3,35.68497762,136.1070751,up7,8,16,
4,35.70317626,136.1146778,up7,8,17,
5,35.76586476,136.1402872,up7,8,19,
6,35.81812155,136.1610947,up7,8,21,
7,35.84958885,136.1775007,up7,8,23,
8,35.86416602,136.1882852,up7,8,23,
9,35.88516998,136.195938,up7,8,24,
10,35.89558136,136.1990239,up7,8,24,
11,35.90843921,136.20189,up7,8,25,
12,35.9223765,136.2070656,up7,8,25,
13,35.93421603,136.2145703,up7,8,26,
14,35.94846303,136.2176757,up7,8,26,
15,35.95411921,136.2170287,up7,8,27,
16,35.9687815,136.215476,up7,8,27,
17,36.00602189,136.2232084,up7,8,28,
18,36.01643618,136.2235517,up7,8,29,
19,36.03156916,136.2189168,up7,8,29,
20,36.04413021,136.2178633,up7,8,30,
21,36.05494258,136.2181561,up7,8,30,
22,36.06046657,136.2220607,up7,8,30,
23,36.06215635,136.2235144,up7,8,32,
24,36.06622689,136.2287961,up7,8,32,
25,36.07190789,136.2329936,up7,8,32,
26,36.08208533,136.2370934,up7,8,33,
27,36.09186705,136.244024,up7,8,33,
28,36.10259398,136.2450978,up7,8,34,
29,36.10961302,136.2446097,up7,8,34,
30,36.11978558,136.2442193,up7,8,35,
31,36.12554155,136.2450002,up7,8,35,
32,36.1353967,136.2489048,up7,8,35,
33,36.15037415,136.2528094,up7,8,36,
34,36.16314214,136.250369,up7,8,37,
35,36.17858705,136.2451954,up7,8,38,
36,36.1894597,136.2416813,up7,8,38,
37,36.20513572,136.2361172,up7,8,39,
38,36.21466584,136.2348483,up7,8,41,
39,36.22513975,136.235922,up7,8,41,
40,36.25497877,136.252907,up7,8,43,
41,36.2996766,136.3170399,up7,8,46,
42,36.31713957,136.3385152,up7,8,47,
43,36.32083619,136.3508146,up7,8,49,
44,36.32382481,136.3657497,up7,8,49,
45,36.32421804,136.3843941,up7,8,50,
46,36.32799296,136.4002077,up7,8,50,
47,36.33860895,136.4188521,up7,8,51,
48,36.35228964,136.4327134,up7,8,52,
49,36.37147,136.4419868,up7,8,53,
50,36.38349462,136.4493079,up7,8,53,
51,36.39944599,136.4526268,up7,8,54,
52,36.40281336,136.4527486,up7,8,54,
53,36.41610106,136.4543839,up7,8,55,
54,36.42968959,136.4625835,up7,8,55,
55,36.44429656,136.4800566,up7,8,56,
56,36.46643737,136.493625,up7,8,57,
57,36.4834705,136.5069983,up7,8,58,
58,36.50842473,136.5352089,up7,9,0,
59,36.5253142,136.5629901,up7,9,1,
60,36.53535544,136.5850922,up7,9,2,
61,36.55283912,136.6205407,up7,9,3,
62,36.56697342,136.6395826,up7,9,4,
63,36.57823804,136.6475734,up7,9,5,
1,35.64539102,136.0768759,up8,8,31,
2,35.65929747,136.0950707,up8,8,31,
3,35.68497762,136.1070751,up8,8,32,
4,35.70317626,136.1146778,up8,8,33,
5,35.76586476,136.1402872,up8,8,36,
6,35.81812155,136.1610947,up8,8,38,
7,35.84958885,136.1775007,up8,8,40,
8,35.86416602,136.1882852,up8,8,40,
9,35.88516998,136.195938,up8,8,41,
10,35.89558136,136.1990239,up8,8,43,
11,35.90843921,136.20189,up8,8,43,
12,35.9223765,136.2070656,up8,8,44,
13,35.93421603,136.2145703,up8,8,44,
14,35.94846303,136.2176757,up8,8,45,
15,35.95411921,136.2170287,up8,8,45,
16,35.9687815,136.215476,up8,8,46,
17,36.00602189,136.2232084,up8,8,48,
18,36.01643618,136.2235517,up8,8,48,
19,36.03156916,136.2189168,up8,8,49,
20,36.04413021,136.2178633,up8,8,50,
21,36.05494258,136.2181561,up8,8,50,
22,36.06046657,136.2220607,up8,8,50,
23,36.06215635,136.2235144,up8,8,52,
24,36.06622689,136.2287961,up8,8,52,
25,36.07190789,136.2329936,up8,8,52,
26,36.08208533,136.2370934,up8,8,53,
27,36.09186705,136.244024,up8,8,53,
28,36.10259398,136.2450978,up8,8,54,
29,36.10961302,136.2446097,up8,8,54,
30,36.11978558,136.2442193,up8,8,55,
31,36.12554155,136.2450002,up8,8,55,
32,36.1353967,136.2489048,up8,8,55,
33,36.15037415,136.2528094,up8,8,56,
34,36.16314214,136.250369,up8,8,57,
35,36.17858705,136.2451954,up8,8,58,
36,36.1894597,136.2416813,up8,8,58,
37,36.20513572,136.2361172,up8,8,59,
38,36.21466584,136.2348483,up8,9,1,
39,36.22513975,136.235922,up8,9,1,
40,36.25497877,136.252907,up8,9,3,
41,36.2996766,136.3170399,up8,9,6,
42,36.31713957,136.3385152,up8,9,7,
43,36.32083619,136.3508146,up8,9,9,
44,36.32382481,136.3657497,up8,9,9,
45,36.32421804,136.3843941,up8,9,10,
46,36.32799296,136.4002077,up8,9,11,
47,36.33860895,136.4188521,up8,9,12,
48,36.35228964,136.4327134,up8,9,13,
49,36.37147,136.4419868,up8,9,14,
50,36.38349462,136.4493079,up8,9,14,
51,36.39944599,136.4526268,up8,9,15,
52,36.40281336,136.4527486,up8,9,17,
53,36.41610106,136.4543839,up8,9,17,
54,36.42968959,136.4625835,up8,9,18,
55,36.44429656,136.4800566,up8,9,19,
56,36.46643737,136.493625,up8,9,20,
57,36.4834705,136.5069983,up8,9,21,
58,36.50842473,136.5352089,up8,9,22,
59,36.5253142,136.5629901,up8,9,24,
60,36.53535544,136.5850922,up8,9,24,
61,36.55283912,136.6205407,up8,9,26,
62,36.56697342,136.6395826,up8,9,27,
63,36.57823804,136.6475734,up8,9,28,
1,35.64539102,136.0768759,up9,8,55,1
2,35.65929747,136.0950707,up9,8,55,1
3,35.68497762,136.1070751,up9,8,56,1
4,35.70317626,136.1146778,up9,8,57,1
5,35.76586476,136.1402872,up9,8,59,1
6,35.81812155,136.1610947,up9,9,1,1
7,35.84958885,136.1775007,up9,9,3,1
8,35.86416602,136.1882852,up9,9,3,1
9,35.88516998,136.195938,up9,9,4,1
10,35.89558136,136.1990239,up9,9,4,1
11,35.90843921,136.20189,up9,9,5,1
12,35.9223765,136.2070656,up9,9,5,1
13,35.93421603,136.2145703,up9,9,6,1
14,35.94846303,136.2176757,up9,9,6,1
15,35.95411921,136.2170287,up9,9,7,1
16,35.9687815,136.215476,up9,9,7,1
17,36.00602189,136.2232084,up9,9,8,1
18,36.01643618,136.2235517,up9,9,9,1
19,36.03156916,136.2189168,up9,9,9,1
20,36.04413021,136.2178633,up9,9,10,1
21,36.05494258,136.2181561,up9,9,10,1
22,36.06046657,136.2220607,up9,9,10,1
23,36.06215635,136.2235144,up9,9,12,1
24,36.06622689,136.2287961,up9,9,12,1
25,36.07190789,136.2329936,up9,9,12,1
26,36.08208533,136.2370934,up9,9,12,1
27,36.09186705,136.244024,up9,9,13,1
28,36.10259398,136.2450978,up9,9,13,1
29,36.10961302,136.2446097,up9,9,14,1
30,36.11978558,136.2442193,up9,9,14,1
31,36.12554155,136.2450002,up9,9,14,1
32,36.1353967,136.2489048,up9,9,15,1
33,36.15037415,136.2528094,up9,9,15,1
34,36.16314214,136.250369,up9,9,16,1
35,36.17858705,136.2451954,up9,9,16,1
36,36.1894597,136.2416813,up9,9,17,1
37,36.20513572,136.2361172,up9,9,17,1
38,36.21466584,136.2348483,up9,9,18,1
39,36.22513975,136.235922,up9,9,18,1
40,36.25497877,136.252907,up9,9,19,1
41,36.2996766,136.3170399,up9,9,22,1
42,36.31713957,136.3385152,up9,9,23,1
43,36.32083619,136.3508146,up9,9,23,1
44,36.32382481,136.3657497,up9,9,24,1
45,36.32421804,136.3843941,up9,9,24,1
46,36.32799296,136.4002077,up9,9,25,1
47,36.33860895,136.4188521,up9,9,25,1
48,36.35228964,136.4327134,up9,9,26,1
49,36.37147,136.4419868,up9,9,27,1
50,36.38349462,136.4493079,up9,9,27,1
51,36.39944599,136.4526268,up9,9,28,1
52,36.40281336,136.4527486,up9,9,28,1
53,36.41610106,136.4543839,up9,9,29,1
54,36.42968959,136.4625835,up9,9,29,1
55,36.44429656,136.4800566,up9,9,30,1
56,36.46643737,136.493625,up9,9,31,1
57,36.4834705,136.5069983,up9,9,32,1
58,36.50842473,136.5352089,up9,9,33,1
59,36.5253142,136.5629901,up9,9,34,1
60,36.53535544,136.5850922,up9,9,35,1
61,36.55283912,136.6205407,up9,9,36,1
62,36.56697342,136.6395826,up9,9,37,1
63,36.57823804,136.6475734,up9,9,38,1
1,35.64539102,136.0768759,up10,9,11,
2,35.65929747,136.0950707,up10,9,11,
3,35.68497762,136.1070751,up10,9,12,
4,35.70317626,136.1146778,up10,9,13,
5,35.76586476,136.1402872,up10,9,15,
6,35.81812155,136.1610947,up10,9,17,
7,35.84958885,136.1775007,up10,9,19,
8,35.86416602,136.1882852,up10,9,19,
9,35.88516998,136.195938,up10,9,20,
10,35.89558136,136.1990239,up10,9,20,
11,35.90843921,136.20189,up10,9,21,
12,35.9223765,136.2070656,up10,9,21,
13,35.93421603,136.2145703,up10,9,22,
14,35.94846303,136.2176757,up10,9,22,
15,35.95411921,136.2170287,up10,9,23,
16,35.9687815,136.215476,up10,9,23,
17,36.00602189,136.2232084,up10,9,24,
18,36.01643618,136.2235517,up10,9,25,
19,36.03156916,136.2189168,up10,9,25,
20,36.04413021,136.2178633,up10,9,26,
21,36.05494258,136.2181561,up10,9,26,
22,36.06046657,136.2220607,up10,9,26,
23,36.06215635,136.2235144,up10,9,28,
24,36.06622689,136.2287961,up10,9,28,
25,36.07190789,136.2329936,up10,9,28,
26,36.08208533,136.2370934,up10,9,28,
27,36.09186705,136.244024,up10,9,29,
28,36.10259398,136.2450978,up10,9,29,
29,36.10961302,136.2446097,up10,9,29,
30,36.11978558,136.2442193,up10,9,30,
31,36.12554155,136.2450002,up10,9,30,
32,36.1353967,136.2489048,up10,9,30,
33,36.15037415,136.2528094,up10,9,31,
34,36.16314214,136.250369,up10,9,31,
35,36.17858705,136.2451954,up10,9,32,
36,36.1894597,136.2416813,up10,9,32,
37,36.20513572,136.2361172,up10,9,33,
38,36.21466584,136.2348483,up10,9,33,
39,36.22513975,136.235922,up10,9,34,
40,36.25497877,136.252907,up10,9,35,
41,36.2996766,136.3170399,up10,9,37,
42,36.31713957,136.3385152,up10,9,38,
43,36.32083619,136.3508146,up10,9,38,
44,36.32382481,136.3657497,up10,9,39,
45,36.32421804,136.3843941,up10,9,39,
46,36.32799296,136.4002077,up10,9,40,
47,36.33860895,136.4188521,up10,9,40,
48,36.35228964,136.4327134,up10,9,41,
49,36.37147,136.4419868,up10,9,42,
50,36.38349462,136.4493079,up10,9,42,
51,36.39944599,136.4526268,up10,9,43,
52,36.40281336,136.4527486,up10,9,43,
53,36.41610106,136.4543839,up10,9,43,
54,36.42968959,136.4625835,up10,9,44,
55,36.44429656,136.4800566,up10,9,45,
56,36.46643737,136.493625,up10,9,46,
57,36.4834705,136.5069983,up10,9,46,
58,36.50842473,136.5352089,up10,9,47,
59,36.5253142,136.5629901,up10,9,48,
60,36.53535544,136.5850922,up10,9,49,
61,36.55283912,136.6205407,up10,9,50,
62,36.56697342,136.6395826,up10,9,51,
63,36.57823804,136.6475734,up10,9,52,
1,35.64539102,136.0768759,up11,9,21,
2,35.65929747,136.0950707,up11,9,21,
3,35.68497762,136.1070751,up11,9,22,
4,35.70317626,136.1146778,up11,9,23,
5,35.76586476,136.1402872,up11,9,26,
6,35.81812155,136.1610947,up11,9,28,
7,35.84958885,136.1775007,up11,9,29,
8,35.86416602,136.1882852,up11,9,30,
9,35.88516998,136.195938,up11,9,31,
10,35.89558136,136.1990239,up11,9,31,
11,35.90843921,136.20189,up11,9,31,
12,35.9223765,136.2070656,up11,9,32,
13,35.93421603,136.2145703,up11,9,33,
14,35.94846303,136.2176757,up11,9,33,
15,35.95411921,136.2170287,up11,9,33,
16,35.9687815,136.215476,up11,9,34,
17,36.00602189,136.2232084,up11,9,35,
18,36.01643618,136.2235517,up11,9,36,
19,36.03156916,136.2189168,up11,9,36,
20,36.04413021,136.2178633,up11,9,37,
21,36.05494258,136.2181561,up11,9,37,
22,36.06046657,136.2220607,up11,9,37,
23,36.06215635,136.2235144,up11,9,39,
24,36.06622689,136.2287961,up11,9,39,
25,36.07190789,136.2329936,up11,9,39,
26,36.08208533,136.2370934,up11,9,39,
27,36.09186705,136.244024,up11,9,40,
28,36.10259398,136.2450978,up11,9,40,
29,36.10961302,136.2446097,up11,9,40,
30,36.11978558,136.2442193,up11,9,41,
31,36.12554155,136.2450002,up11,9,41,
32,36.1353967,136.2489048,up11,9,41,
33,36.15037415,136.2528094,up11,9,42,
34,36.16314214,136.250369,up11,9,42,
35,36.17858705,136.2451954,up11,9,43,
36,36.1894597,136.2416813,up11,9,43,
37,36.20513572,136.2361172,up11,9,44,
38,36.21466584,136.2348483,up11,9,44,
39,36.22513975,136.235922,up11,9,45,
40,36.25497877,136.252907,up11,9,46,
41,36.2996766,136.3170399,up11,9,48,
42,36.31713957,136.3385152,up11,9,49,
43,36.32083619,136.3508146,up11,9,49,
44,36.32382481,136.3657497,up11,9,50,
45,36.32421804,136.3843941,up11,9,50,
46,36.32799296,136.4002077,up11,9,51,
47,36.33860895,136.4188521,up11,9,51,
48,36.35228964,136.4327134,up11,9,52,
49,36.37147,136.4419868,up11,9,53,
50,36.38349462,136.4493079,up11,9,53,
51,36.39944599,136.4526268,up11,9,54,
52,36.40281336,136.4527486,up11,9,54,
53,36.41610106,136.4543839,up11,9,54,
54,36.42968959,136.4625835,up11,9,55,
55,36.44429656,136.4800566,up11,9,56,
56,36.46643737,136.493625,up11,9,57,
57,36.4834705,136.5069983,up11,9,57,
58,36.50842473,136.5352089,up11,9,58,
59,36.5253142,136.5629901,up11,9,59,
60,36.53535544,136.5850922,up11,10,0,
61,36.55283912,136.6205407,up11,10,1,
62,36.56697342,136.6395826,up11,10,2,
63,36.57823804,136.6475734,up11,10,3,
1,35.64539102,136.0768759,up12,9,46,
2,35.65929747,136.0950707,up12,9,46,
3,35.68497762,136.1070751,up12,9,47,
4,35.70317626,136.1146778,up12,9,48,
5,35.76586476,136.1402872,up12,9,51,
6,35.81812155,136.1610947,up12,9,53,
7,35.84958885,136.1775007,up12,9,55,
8,35.86416602,136.1882852,up12,9,55,
9,35.88516998,136.195938,up12,9,56,
10,35.89558136,136.1990239,up12,9,58,
11,35.90843921,136.20189,up12,9,58,
12,35.9223765,136.2070656,up12,9,59,
13,35.93421603,136.2145703,up12,9,59,
14,35.94846303,136.2176757,up12,10,0,
15,35.95411921,136.2170287,up12,10,0,
16,35.9687815,136.215476,up12,10,1,
17,36.00602189,136.2232084,up12,10,3,
18,36.01643618,136.2235517,up12,10,3,
19,36.03156916,136.2189168,up12,10,4,
20,36.04413021,136.2178633,up12,10,5,
21,36.05494258,136.2181561,up12,10,5,
22,36.06046657,136.2220607,up12,10,5,
23,36.06215635,136.2235144,up12,10,7,
24,36.06622689,136.2287961,up12,10,7,
25,36.07190789,136.2329936,up12,10,7,
26,36.08208533,136.2370934,up12,10,8,
27,36.09186705,136.244024,up12,10,8,
28,36.10259398,136.2450978,up12,10,9,
29,36.10961302,136.2446097,up12,10,9,
30,36.11978558,136.2442193,up12,10,10,
31,36.12554155,136.2450002,up12,10,10,
32,36.1353967,136.2489048,up12,10,10,
33,36.15037415,136.2528094,up12,10,11,
34,36.16314214,136.250369,up12,10,12,
35,36.17858705,136.2451954,up12,10,13,
36,36.1894597,136.2416813,up12,10,13,
37,36.20513572,136.2361172,up12,10,14,
38,36.21466584,136.2348483,up12,10,16,
39,36.22513975,136.235922,up12,10,16,
40,36.25497877,136.252907,up12,10,18,
41,36.2996766,136.3170399,up12,10,21,
42,36.31713957,136.3385152,up12,10,22,
43,36.32083619,136.3508146,up12,10,24,
44,36.32382481,136.3657497,up12,10,24,
45,36.32421804,136.3843941,up12,10,25,
46,36.32799296,136.4002077,up12,10,26,
47,36.33860895,136.4188521,up12,10,27,
48,36.35228964,136.4327134,up12,10,28,
49,36.37147,136.4419868,up12,10,29,
50,36.38349462,136.4493079,up12,10,29,
51,36.39944599,136.4526268,up12,10,30,
52,36.40281336,136.4527486,up12,10,32,
53,36.41610106,136.4543839,up12,10,32,
54,36.42968959,136.4625835,up12,10,33,
55,36.44429656,136.4800566,up12,10,34,
56,36.46643737,136.493625,up12,10,35,
57,36.4834705,136.5069983,up12,10,36,
58,36.50842473,136.5352089,up12,10,37,
59,36.5253142,136.5629901,up12,10,39,
60,36.53535544,136.5850922,up12,10,39,
61,36.55283912,136.6205407,up12,10,41,
62,36.56697342,136.6395826,up12,10,42,
63,36.57823804,136.6475734,up12,10,43,
1,35.64539102,136.0768759,up13,9,58,
2,35.65929747,136.0950707,up13,9,58,
3,35.68497762,136.1070751,up13,10,0,
4,35.70317626,136.1146778,up13,10,0,
